Customer_ID,Contract,Tenure_in_Months,Monthly_Charge,Total_Revenue,Churn_Risk_Score
66563-ODI,Month-to-Month,5,25.7,1450.56,0.11243741963066438
25196-TAM,Month-to-Month,22,19.65,719.3,0.11232506553942297
57345-TAM,Month-to-Month,13,19.8,515.85,0.11203281494598279
74093-ODI,Two Year,35,69.05,5375.45,0.11198857780607603
38073-ASS,Two Year,35,36.15,2434.45,0.11178215842768009
65421-DEL,Two Year,13,110.5,9749.85,0.11174991772752449
58150-AND,One Year,21,60.05,4431.56,0.11160272254642183
53790-RAJ,One Year,36,19.15,187.64,0.11151909260736283
91057-BIH,Two Year,12,100.45,9426.94,0.11150496849168938
82380-MAH,Month-to-Month,3,20.05,771.96,0.11143366201155225
37551-HAR,One Year,32,50.8,1386.8,0.11124709477783178
83625-JAM,Two Year,5,99.05,7274.7,0.1111504245892953
75748-UTT,One Year,22,79.0,6908.9,0.1109552488976283
82018-AND,Two Year,1,19.9,174.93,0.11079908629448577
72911-UTT,Month-to-Month,17,20.4,305.28,0.11078291677095964
28341-HAR,Two Year,26,109.55,9195.82,0.11068133558465755
46823-UTT,Month-to-Month,9,20.25,198.19,0.11055728126076664
53572-ASS,One Year,22,61.05,5007.63,0.11047623522844774
34220-BIH,Two Year,28,60.0,3479.07,0.11039888119080357
18308-MAH,Two Year,21,105.55,9181.92,0.11022398324904534
93568-TAM,Month-to-Month,12,59.8,5370.2,0.1101378350229755
41417-MAH,One Year,16,58.55,5228.44,0.10993593594386716
51246-TAM,Month-to-Month,10,20.3,634.54,0.10988797275704888
12476-HAR,One Year,21,19.8,334.73,0.10988515155657884
51567-AND,Two Year,17,97.05,4955.2,0.10950219255715657
89478-UTT,Two Year,35,110.45,11311.06,0.10948941795604188
63881-TAM,Two Year,4,111.6,9754.43,0.10946129300714943
57145-KAR,Two Year,10,80.65,6800.6,0.10928985407951132
55132-MAD,Two Year,25,52.85,1783.5,0.10927341717399104
54123-KAR,Two Year,9,71.45,7833.13,0.10897380350573627
79298-AND,Two Year,20,40.55,267.5,0.10878881447155768
27287-UTT,Month-to-Month,25,20.45,727.13,0.10875841192933948
82119-UTT,Month-to-Month,2,20.0,242.9,0.10869322569331502
37245-MAD,One Year,31,45.9,677.18,0.10857709308687108
21960-MAD,One Year,31,70.6,5289.55,0.10827077477866665
48335-BIH,Two Year,17,64.45,2223.76,0.1079529281887854
78146-UTT,Month-to-Month,17,20.3,561.53,0.10793671772653592
33232-PUN,One Year,33,71.1,6754.34,0.10791608907384945
55127-UTT,Two Year,30,108.1,9708.69,0.10788158087227136
69251-JHA,Two Year,11,109.75,9411.3,0.10762383903578084
13626-MAH,One Year,1,40.25,1564.05,0.10750569238961144
87373-UTT,Two Year,26,94.1,7066.6,0.10746896965556928
48932-MAH,Two Year,14,92.15,7882.98,0.10727368690863046
94500-UTT,Two Year,16,93.3,8366.62,0.1069521114135009
38303-UTT,Two Year,17,79.75,4956.9,0.10691969048566027
46810-MAH,Two Year,5,76.1,1569.02,0.10691897216197288
55768-PUN,One Year,8,43.7,2696.55,0.10685738922044183
98512-RAJ,Two Year,18,100.5,9622.15,0.1068090865502022
34680-KAR,Two Year,33,105.35,8525.5,0.10676736479910799
29952-UTT,Month-to-Month,23,24.4,295.5,0.10674269583056592
39309-MAD,One Year,19,19.7,209.96,0.1064868310754526
39950-GUJ,Two Year,16,110.2,8723.46,0.10645679824698924
53563-PUN,One Year,27,54.45,2827.7,0.1063884520663981
62854-MAH,Two Year,2,110.75,7023.82,0.10628338456945415
68180-TEL,Two Year,30,68.25,1436.77,0.10598984022042358
49269-MAH,Two Year,35,89.7,5794.5,0.10594328400219806
77745-KAR,One Year,17,75.1,6960.0,0.10549223376853643
17577-BIH,One Year,9,55.0,3352.93,0.10532815749442533
86202-RAJ,Two Year,31,77.15,2518.86,0.10528749537304675
59410-MAH,One Year,17,35.4,1748.9,0.10523115055887432
24125-MAH,One Year,20,64.75,6436.5,0.1051816887796954
36037-BIH,Two Year,6,104.0,7156.15,0.10514602217851401
86678-UTT,Two Year,26,90.45,7053.69,0.10511515841583427
31937-TAM,Two Year,25,108.55,9885.87,0.10507909487752681
47046-UTT,One Year,30,70.8,5354.15,0.10498579710819551
36140-BIH,Month-to-Month,9,25.55,816.25,0.10492504410686507
95485-MAH,Two Year,22,64.2,497.33,0.10471585402248258
49851-TAM,Two Year,12,110.15,9587.6,0.10470240146640487
11744-TAM,One Year,12,70.15,6557.5,0.10447686111277718
35913-GUJ,Two Year,17,95.2,6452.75,0.10438273005311392
38749-UTT,One Year,15,19.8,226.65,0.10424008637471484
57155-KAR,Two Year,4,56.75,1304.85,0.10415907378742797
74887-UTT,Two Year,10,50.55,3474.55,0.10415384335394079
98764-KER,One Year,9,54.35,2398.09,0.10405740119093702
57681-ODI,Two Year,28,59.9,527.8,0.10391159924342003
22916-AND,Two Year,17,70.05,3893.15,0.10378105713842065
96761-GUJ,Month-to-Month,22,21.2,327.25,0.10372633789689381
11540-MAH,Two Year,20,46.2,2431.95,0.10361830521111928
11098-MAD,Two Year,31,95.1,7315.12,0.10360650042453812
78645-UTT,Two Year,12,99.0,8178.48,0.10350064360444396
29235-KAR,One Year,4,20.65,297.63,0.1034981630536385
42422-KAR,Two Year,25,106.05,4577.04,0.10323940749212701
49261-TEL,Two Year,18,41.95,2965.75,0.1029721837373661
89487-TAM,Two Year,9,80.45,6316.16,0.10283563790785243
69955-GUJ,Two Year,5,105.4,8336.86,0.10273692859194446
89387-MAH,Two Year,11,75.5,8521.55,0.10262970830348192
68840-PUN,Month-to-Month,36,23.5,182.87,0.10255399309491588
64961-MAD,Two Year,7,115.1,10169.89,0.10250359495462541
34174-MAD,Month-to-Month,2,19.7,444.87,0.10232264218235292
85218-GUJ,Month-to-Month,17,19.45,657.17,0.10211956399905268
56072-JHA,One Year,29,77.4,6676.1,0.10195518897254467
31369-BIH,Two Year,22,94.25,7743.19,0.10191294419644772
78146-TAM,One Year,18,64.95,6394.03,0.10191236421520636
73761-UTT,Two Year,8,0.0,6246.21,0.10166894600960985
93408-TAM,One Year,33,55.9,6914.52,0.10160219689871676
19665-GUJ,Month-to-Month,12,19.85,212.85,0.10146452822895989
72788-TEL,One Year,6,59.6,4408.75,0.10104312867771024
92277-MAH,One Year,20,53.45,4022.57,0.1009769847775792
19397-KER,One Year,13,65.2,5736.47,0.10093759051113736
21015-TEL,Two Year,17,107.45,8946.38,0.10092319873354137
93532-DEL,Two Year,13,98.7,10025.7,0.10092088566090385
81889-TAM,Two Year,5,67.25,7416.97,0.10091959235176987
21506-PUD,Two Year,1,41.9,1875.25,0.10077452540359481
75712-JAM,Two Year,32,64.75,5102.1,0.1005607417762882
63610-TAM,Two Year,23,64.25,1396.96,0.10034511968547083
65823-MAH,Two Year,7,110.2,5911.42,0.10025326171652872
17374-MAH,Two Year,12,84.95,7982.45,0.10018764106109354
18775-MAD,Two Year,8,80.8,2847.5,0.10007457669338639
18280-DEL,Two Year,6,102.65,9602.3,0.10003920979408694
83812-MAD,Month-to-Month,11,19.35,447.78,0.09993015758689659
76966-AND,Two Year,24,102.1,10509.91,0.0998471624298647
61376-AND,Two Year,26,104.1,8698.74,0.09973305141507802
32917-AND,One Year,25,80.0,7183.46,0.09952413648371904
53717-MAH,Month-to-Month,3,20.2,199.81,0.09941974226362742
56815-KAR,One Year,2,59.1,5133.82,0.09939242718542518
73022-MAH,Two Year,4,110.8,10729.2,0.09937652876375469
14458-BIH,Two Year,15,82.1,2656.56,0.0993081682942378
61112-KER,Month-to-Month,7,20.05,356.8,0.09914838049722081
14262-AND,Two Year,9,79.95,6883.85,0.09908125706924373
45082-BIH,Two Year,20,111.1,9275.1,0.09907256818801496
46355-TAM,Two Year,29,19.45,231.36,0.09903012205570663
54031-MAH,Two Year,20,98.0,7706.51,0.09900116565137063
67897-MAH,Two Year,29,58.55,1943.37,0.09885252996762228
84563-WES,Two Year,34,116.05,7169.5,0.09868254123123035
93670-MAH,One Year,8,58.35,6334.37,0.09861462850986173
87528-WES,Month-to-Month,9,26.35,413.73,0.09859270048744843
54322-KAR,Two Year,25,108.3,10685.12,0.09842675292380905
43432-UTT,Two Year,1,111.25,10960.47,0.09811409924230528
94501-AND,Two Year,29,70.35,5339.1,0.09805172537843869
18231-MAH,Two Year,9,110.25,9082.15,0.0980399126726481
15291-JHA,Two Year,2,20.55,3413.15,0.0979514837212544
65618-GUJ,Two Year,24,84.65,6214.28,0.09793522153220706
98018-HAR,Two Year,3,97.65,10148.7,0.09776931343747373
61877-CHH,Two Year,34,111.65,11169.77,0.09771681144505653
85160-PUN,One Year,9,62.85,5953.43,0.0975146586343366
33217-ODI,Two Year,7,110.9,11315.79,0.09747129708560863
89630-PUN,Two Year,25,53.85,2364.64,0.09724742714927578
29970-UTT,Two Year,36,34.25,828.2,0.09724107929243377
56802-PUN,Month-to-Month,2,20.9,370.9,0.09720780670292765
64668-JAM,Two Year,35,19.4,856.6,0.09708173782755393
75841-TAM,Month-to-Month,28,26.35,498.0,0.09704362073961882
46752-UTT,One Year,18,74.1,6559.3,0.09684392879631008
59701-MAH,Two Year,17,110.3,10343.62,0.09679691938247365
26845-MAH,Two Year,31,80.7,8799.29,0.09656585794220961
94131-AND,Month-to-Month,17,19.65,301.7,0.09646069914303138
69232-WES,Two Year,5,94.35,5854.23,0.09645478904732854
54584-WES,Two Year,5,110.75,10612.98,0.09615720317829272
43742-TAM,Two Year,11,19.6,232.44,0.09601038200243185
66749-WES,Month-to-Month,31,20.45,434.17,0.09599829711235275
81896-BIH,Two Year,34,74.6,7806.02,0.09572209631231234
13429-MAH,Two Year,14,94.6,6029.98,0.09567924421704013
45247-GUJ,One Year,24,20.05,444.42,0.0955220580135527
76279-MAH,Two Year,32,74.35,5723.54,0.09527378828982229
81174-AND,Two Year,7,108.5,9330.46,0.09524181268843328
61730-AND,Two Year,21,78.5,7932.89,0.09520822343325015
61893-TEL,Two Year,12,73.35,789.4,0.09517048922723931
63314-PUN,One Year,31,73.0,6533.2,0.09493662271685949
45698-HAR,Month-to-Month,2,25.4,1612.49,0.09487591866224555
28602-UTT,Two Year,1,104.05,7069.48,0.09483517527151576
92273-WES,Two Year,7,109.55,11347.5,0.094809622972572
18488-BIH,Two Year,21,100.05,8734.1,0.09463872814292495
76384-ODI,One Year,23,19.65,436.81,0.09442813199864812
29555-BIH,Month-to-Month,16,19.6,419.96,0.09436089677425646
72495-TAM,One Year,31,75.0,6056.4,0.09433733029905618
19988-ODI,Two Year,23,79.95,6346.19,0.0942880923050307
76362-PUN,Month-to-Month,18,19.6,210.01,0.09393283135776126
97908-GUJ,Two Year,9,35.4,550.4,0.09381474459683162
63688-HAR,One Year,11,56.15,3981.47,0.09350390149505773
12836-JHA,Two Year,11,110.05,7801.58,0.09347874823087668
18417-GUJ,Two Year,18,50.5,2566.3,0.09345478012912856
66668-KAR,One Year,9,20.45,618.3,0.09323936908643922
71869-WES,Two Year,9,24.65,2861.95,0.09323899608147453
96611-TAM,Two Year,18,106.65,7167.18,0.093044335575349
46015-JAM,Two Year,34,61.45,4213.19,0.09297269729802092
96000-KAR,Two Year,19,111.8,6047.01,0.09296620537992051
69085-KAR,Two Year,16,100.55,10481.58,0.09294555148167395
15066-HAR,Two Year,9,84.8,8542.97,0.09292566716164603
47077-WES,Two Year,3,35.05,844.45,0.09280454880105155
87696-TEL,Two Year,29,40.55,1325.85,0.09269423733933349
55440-GUJ,Two Year,4,94.3,3946.76,0.09261113839843207
53591-TAM,Two Year,26,38.55,280.0,0.0925864885747672
42152-DEL,Two Year,7,118.75,11634.53,0.09254511428662278
59588-RAJ,Two Year,4,105.25,9967.74,0.09248477513352031
25757-JHA,Month-to-Month,33,20.6,504.25,0.0924796322355013
48026-WES,One Year,23,20.2,183.11,0.09242815607326395
77534-MAD,Two Year,7,73.5,2845.79,0.09210036277050859
21495-KAR,One Year,21,19.7,359.23,0.09203296000144218
45432-KER,Two Year,30,100.65,10335.01,0.0920251114788324
19572-MAH,Two Year,3,63.55,1760.64,0.09190675145701034
36138-KAR,Two Year,29,65.5,753.79,0.09184551418591431
11180-TAM,Two Year,27,72.6,4556.43,0.09171268254363799
55149-MAD,Two Year,6,88.8,6631.85,0.09117267151407682
41842-PUD,Two Year,24,72.95,7274.09,0.0910975159817225
49376-WES,Two Year,15,49.65,305.55,0.09097756939664972
79738-UTT,Month-to-Month,6,19.25,1941.0,0.09092640654594464
46634-BIH,Two Year,8,76.15,944.04,0.09087918951821634
45334-TAM,Two Year,23,80.3,4751.09,0.09067458161499528
13751-PUN,Month-to-Month,6,20.05,732.97,0.09066331576954746
11392-KAR,Two Year,32,112.55,8041.79,0.09065704443479242
22846-HAR,Two Year,21,85.25,7276.86,0.09053487025058717
13281-GUJ,Two Year,2,107.7,10939.48,0.09050446833985645
93306-TEL,One Year,15,59.8,4475.55,0.09048338611455642
45697-KER,Month-to-Month,22,20.3,784.42,0.09047648814476905
58818-MAH,Two Year,9,24.1,2365.95,0.09027462933285654
13339-KAR,One Year,20,49.7,5575.25,0.09023545372601044
54294-PUN,Month-to-Month,14,19.35,681.64,0.09008501204858313
11535-WES,Two Year,23,58.75,3038.55,0.09007108034890145
47223-MAH,Two Year,19,65.55,7734.13,0.08985929300185724
19806-WES,Two Year,36,115.05,5952.89,0.08981121780955238
47060-TAM,Month-to-Month,2,19.45,938.45,0.08966935484146002
94889-MAH,Two Year,6,95.5,6794.48,0.08962182181727119
77407-ODI,Two Year,4,109.65,8386.33,0.08909563592620312
83519-HAR,One Year,17,39.65,1798.65,0.08904343645777904
44048-AND,Two Year,10,82.15,7369.02,0.08898206938404107
44816-RAJ,One Year,1,41.1,2258.25,0.08892201263963137
71481-WES,One Year,15,58.25,6934.98,0.0889219730956309
98053-TAM,Month-to-Month,22,20.25,424.21,0.08866757717281269
54954-ASS,Two Year,34,104.15,7639.36,0.08862780344575097
31725-KER,Two Year,10,97.95,9871.85,0.08853266103876341
42508-MAH,Month-to-Month,4,20.0,389.6,0.08848544273648067
98639-UTT,Two Year,28,61.45,4319.57,0.08821294920429279
39554-UTT,Month-to-Month,12,20.35,732.13,0.08803978349983917
45810-TAM,Two Year,23,110.35,10121.1,0.0879823309160671
21116-ASS,One Year,34,66.4,4905.74,0.08790237343593187
27174-TEL,Two Year,20,42.1,2962.0,0.08788435248315442
31406-WES,Two Year,31,48.7,3128.55,0.08786337814551014
81021-TAM,Two Year,12,79.05,6335.58,0.08760689876598735
44835-HAR,Month-to-Month,19,19.55,581.31,0.08735873953077704
58352-TAM,Two Year,6,70.65,8115.79,0.08722264200368969
77508-PUN,Two Year,4,106.3,8077.64,0.08717846986855284
11251-UTT,One Year,19,25.2,265.72,0.08620311792574496
61889-AND,Two Year,23,117.6,11688.9,0.08610955807237408
47587-KER,One Year,5,0.0,541.8,0.08606544074928828
15506-UTT,One Year,28,25.35,851.4,0.08599261090412648
59635-TAM,Two Year,14,61.9,918.5,0.08565162540353177
52338-KER,One Year,6,19.9,286.55,0.08545143710549054
22646-TEL,Month-to-Month,4,19.6,897.45,0.08507404491807098
75647-RAJ,Two Year,20,53.3,4333.4,0.08475547234500601
98098-TAM,One Year,5,0.0,6582.03,0.0846906574225294
18125-TEL,Two Year,36,99.15,9500.02,0.08468666372961911
13072-TAM,Two Year,2,40.05,2799.75,0.0846816113912826
35612-TEL,Two Year,6,90.95,7717.99,0.08445831736777624
43443-UTT,Two Year,16,59.7,1731.37,0.08443808796738071
41634-KAR,One Year,15,20.15,428.11,0.0843131112947808
59124-MAH,Two Year,24,106.35,10221.85,0.0841604795875186
72664-JAM,Two Year,36,108.15,6934.77,0.08382319475311494
97111-KAR,Two Year,12,109.9,10641.72,0.08361596437741824
34323-KAR,One Year,22,53.75,5238.33,0.08361021645646785
37267-MAH,Two Year,30,80.45,7549.43,0.083555881753395
48809-HAR,Two Year,35,74.65,6595.11,0.08350363498435721
25668-UTT,Two Year,10,108.2,8862.28,0.08340197001623796
47227-MAD,Two Year,32,79.4,5190.85,0.0833744431653915
27131-TAM,One Year,24,60.25,5010.91,0.0832498001798555
72055-GUJ,Two Year,29,109.2,10406.22,0.08324654227246443
56797-TAM,Month-to-Month,2,25.25,838.1,0.08321871933962822
55305-JHA,Two Year,28,66.25,3330.1,0.08316887333682675
57571-RAJ,Month-to-Month,6,20.4,545.0,0.08316081558543913
34904-WES,Two Year,23,76.1,5240.56,0.08312238688437108
35603-UTT,Two Year,34,74.55,4957.17,0.08311628078795551
97260-MAH,Two Year,29,49.2,3580.95,0.08301600540103182
59500-HAR,Two Year,17,90.45,6283.02,0.08297924820193264
13047-KER,Two Year,12,20.05,259.37,0.0829464837017948
24805-BIH,Two Year,26,65.0,4560.15,0.08283278438838802
53111-GUJ,Two Year,15,110.15,8994.0,0.08280656736117563
33682-AND,Two Year,4,19.55,185.16,0.08269655962845467
59298-TEL,Two Year,34,114.35,10295.73,0.0825577342861962
23403-WES,Two Year,6,55.25,5683.45,0.08228394431552077
24231-RAJ,Two Year,6,111.9,11514.81,0.08225295784948854
61505-PUN,Two Year,5,99.65,5107.59,0.08220398349141599
14600-ASS,One Year,30,20.5,257.97,0.08217062027393322
88514-BIH,Two Year,19,86.4,6651.25,0.08203478230541425
55473-AND,Month-to-Month,5,20.25,1129.39,0.08192847694344388
54491-TAM,Month-to-Month,20,18.9,1024.85,0.08184865164666308
92186-PUN,Two Year,12,58.25,4145.9,0.08159288980613252
74508-PUN,Two Year,3,107.45,7771.82,0.08131088340963702
89636-KAR,Two Year,9,49.85,3210.35,0.08129246710325244
71785-AND,One Year,25,20.15,580.74,0.08125403525230598
86106-WES,Month-to-Month,29,20.15,1182.04,0.08115133826296429
49037-TEL,One Year,1,19.45,793.63,0.08110960513338895
88521-WES,One Year,1,64.15,5482.76,0.08106671646454017
83214-TAM,Two Year,26,78.95,7605.03,0.08101997257573422
73787-UTT,Month-to-Month,29,20.45,619.8,0.08086347567968984
43254-HAR,One Year,32,65.85,6542.5,0.08076823099509087
94792-TAM,Two Year,33,53.1,1901.25,0.08075441921655153
44218-GUJ,Two Year,20,114.6,8448.86,0.08069620795562008
31535-PUN,Two Year,16,40.55,1440.85,0.08066993500210584
77359-KAR,One Year,14,69.35,7069.33,0.08062981761133603
93453-UTT,Two Year,10,105.85,9097.35,0.08060139561029013
44394-AND,Two Year,22,104.05,6910.19,0.08056656213978694
71937-ODI,Two Year,13,109.05,7359.53,0.0805153329313539
13429-WES,Two Year,11,84.2,8711.03,0.08038156793920709
73999-HAR,Two Year,17,55.65,3065.65,0.07995261326949135
64452-AND,Two Year,26,53.8,3952.45,0.0799082053080205
26453-TAM,Two Year,9,57.5,3415.95,0.0797843295700253
35974-ODI,Two Year,18,59.6,3448.66,0.07974884648947925
52408-WES,Two Year,22,34.6,813.45,0.07960303464438012
97934-DEL,One Year,21,19.55,289.45,0.0795830017835839
85472-BIH,Two Year,5,66.5,4222.67,0.07953854507517145
71517-AND,Two Year,24,101.0,9959.0,0.07937765882518714
44984-KER,One Year,14,20.25,285.3,0.0792739954765019
94316-BIH,Month-to-Month,22,19.45,463.69,0.0792626323797672
56689-PUN,Two Year,5,60.0,2768.65,0.07923631762590325
14424-JHA,Two Year,13,59.8,4473.15,0.07916175830974947
46640-PUN,Month-to-Month,31,19.4,1087.62,0.07903559092892389
33968-MAD,Two Year,34,79.2,4875.86,0.07902039570887802
81957-RAJ,Two Year,18,66.15,4069.73,0.07883735038053694
22108-BIH,Month-to-Month,21,25.15,833.37,0.07872106208850027
85284-KAR,Two Year,36,55.25,2637.75,0.07869724156110977
22828-HAR,Two Year,36,114.45,8827.93,0.07867713709466234
21061-MAD,One Year,1,20.3,1133.91,0.07861745218913804
99593-UTT,One Year,12,19.45,2916.86,0.07852767237094473
37371-UTT,Two Year,10,46.0,2514.05,0.07822017424249222
83677-HAR,One Year,29,53.65,4782.82,0.0781981571859119
42045-BIH,Month-to-Month,35,19.85,738.06,0.07795089459764726
94955-MAH,Month-to-Month,33,20.8,515.14,0.07765032234767148
19475-PUN,One Year,34,60.5,6281.33,0.07759431449999867
92996-PUN,Two Year,5,109.75,9421.78,0.07754474438823836
74106-TEL,Two Year,24,88.55,9172.3,0.07750009951746485
72961-TEL,Two Year,7,64.2,4712.42,0.0774960518738522
98831-DEL,Month-to-Month,8,19.45,1796.15,0.07741899595197936
99884-JAM,Two Year,7,55.5,3252.79,0.07731137230243407
98198-WES,Two Year,7,55.5,3166.9,0.07727050708006114
89530-KAR,Two Year,33,116.0,10840.73,0.07710256932164826
59386-AND,Month-to-Month,27,19.9,892.75,0.07703434850346293
41197-PUN,Two Year,21,85.4,3962.76,0.07660412757437036
21486-TAM,Two Year,8,54.15,6035.47,0.07656255192781591
95958-MAH,Two Year,9,108.9,4946.3,0.07638425818063725
71651-PUN,Two Year,10,113.95,9537.56,0.07634291735072692
33414-GUJ,Two Year,8,111.3,8985.11,0.07621196953025416
21885-BIH,Month-to-Month,28,19.85,774.6,0.07616685747730272
92115-UTT,Two Year,32,81.35,8430.35,0.07608479724172329
69346-AND,Two Year,4,110.6,8273.24,0.07591868415536118
28035-DEL,Month-to-Month,12,19.25,895.29,0.07591514227153723
63480-TEL,One Year,6,0.0,1884.46,0.07574678452822979
31840-JAM,Two Year,7,75.15,5467.45,0.07571534600140988
45159-WES,One Year,33,66.15,6789.94,0.07568297071381981
59170-HAR,Two Year,7,72.1,8080.25,0.0756058777238202
87121-TAM,Two Year,23,113.65,9151.65,0.07558561964264325
91827-UTT,Month-to-Month,6,20.45,748.67,0.07550967060603597
32131-KAR,Two Year,4,63.3,6263.72,0.07538527651220099
45522-HAR,Month-to-Month,21,20.4,861.61,0.07527583829480244
16820-UTT,Two Year,32,59.55,2016.3,0.07524179795909769
43005-RAJ,Two Year,5,115.8,9361.38,0.07512848304727032
73324-MAH,Two Year,4,35.1,770.4,0.07512366755599886
37202-BIH,One Year,11,24.95,587.24,0.07505236965272868
97172-WES,Two Year,31,56.55,3992.65,0.07503176365066959
81988-PUN,One Year,35,54.75,5457.89,0.07501735935250019
75045-ASS,Two Year,20,79.6,8887.51,0.07495831897399906
72525-KAR,Two Year,13,39.7,1932.75,0.07495672188639135
49488-UTT,Month-to-Month,8,19.9,1489.52,0.07485232236575054
78016-TAM,Month-to-Month,23,19.75,825.24,0.07482569514612827
17111-MAH,Month-to-Month,16,20.7,191.91,0.07469258542188639
61073-TAM,One Year,12,19.9,541.07,0.07457451134556796
41510-TAM,Two Year,12,109.25,8489.76,0.07448605502988027
24607-TEL,Month-to-Month,8,19.7,718.77,0.07447846529252758
22101-JAM,Two Year,1,88.7,9733.22,0.0744333055921222
16297-HAR,Two Year,32,99.9,8955.22,0.07438533448393876
91571-MAD,Two Year,14,106.1,8118.92,0.07400076556578247
24866-HAR,One Year,1,20.65,2195.55,0.0739743217830153
79129-KAR,Two Year,1,115.1,8228.76,0.07390757223778652
24268-KER,Two Year,6,110.8,9023.45,0.07355902414092927
56778-PUN,Two Year,36,80.55,3355.72,0.07341761171721171
51284-MAH,Month-to-Month,17,19.75,691.54,0.07334948608704063
69470-PUN,One Year,19,19.7,659.84,0.07334625359933362
11647-TAM,Two Year,21,93.75,5751.52,0.0732126471496876
71231-RAJ,Two Year,6,111.15,9311.79,0.0730367233955175
78860-ODI,One Year,4,19.0,285.56,0.07296164233546312
82900-HAR,Two Year,23,61.3,4410.24,0.07293809974295767
13189-PUN,One Year,18,19.7,700.7,0.07279243706723035
83174-BIH,One Year,6,19.9,200.78,0.0727543149322556
